,id,source,arrivetime,leavetime,ismobile,ismobilesite,totalpageviews,country,region,city,ip_latitude,ip_longitude,geo_latitude,geo_longitude
4144,34882826,web,2019-11-26 01:49:45.843,2019-11-26 02:01:01.809,True,False,4,alb,11,tirana,41.3311,19.8318,,
4145,34882829,web,2019-11-26 01:49:45.871,2019-11-26 01:51:01.801,True,False,3,alb,11,tirana,41.3311,19.8318,,
4146,34882830,web,2019-11-26 01:49:45.876,2019-11-26 02:12:31.806,True,False,7,alb,11,tirana,41.3311,19.8318,,
4147,34881960,web,2019-11-26 01:49:45.906,2019-11-26 01:53:20.226,True,False,22,alb,11,tirana,41.3311,19.8318,,
4148,34882834,web,2019-11-26 01:49:45.916,2019-11-26 01:49:58.075,True,False,1,alb,11,tirana,41.3311,19.8318,,
4149,34882835,web,2019-11-26 01:49:45.922,2019-11-26 01:53:40.268,True,False,25,alb,11,tirana,41.3311,19.8318,,
4150,34882838,web,2019-11-26 01:49:45.938,2019-11-26 01:52:56.032,True,False,15,alb,11,tirana,41.3311,19.8318,,
4151,34882840,web,2019-11-26 01:49:45.952,2019-11-26 01:51:28.189,True,False,10,alb,11,tirana,41.3311,19.8318,,
4152,34882842,web,2019-11-26 01:49:45.955,2019-11-26 01:49:52.847,True,False,1,alb,11,tirana,41.3311,19.8318,,
4153,34882847,web,2019-11-26 01:49:46.048,2019-11-26 01:50:01.282,True,False,1,alb,11,tirana,41.3311,19.8318,,
4154,34881974,web,2019-11-26 01:49:46.092,2019-11-26 02:06:42.266,True,False,97,alb,11,tirana,41.3311,19.8318,,
4155,34881977,web,2019-11-26 01:49:46.123,2019-11-26 01:50:48.990,True,False,4,alb,02,durres,41.327,19.4538,,
4156,34882852,web,2019-11-26 01:49:46.141,2019-11-26 01:51:17.104,True,False,10,alb,11,tirana,41.3311,19.8318,,
4157,34881978,web,2019-11-26 01:49:46.169,2019-11-26 01:49:48.811,True,False,1,alb,11,tirana,41.3311,19.8318,,
4158,34882855,web,2019-11-26 01:49:46.201,2019-11-26 01:50:01.537,True,False,1,alb,11,tirana,41.3311,19.8318,,
4159,34882856,web,2019-11-26 01:49:46.216,2019-11-26 01:50:04.340,True,False,1,alb,11,tirana,41.3311,19.8318,,
4160,34881983,web,2019-11-26 01:49:46.275,2019-11-26 01:49:56.248,True,False,1,alb,11,tirana,41.3311,19.8318,,
4161,34882863,web,2019-11-26 01:49:46.306,2019-11-26 01:49:47.638,True,False,1,alb,11,tirana,41.3311,19.8318,,
4162,34881986,web,2019-11-26 01:49:46.360,2019-11-26 01:50:08.347,True,False,1,alb,11,tirana,41.3311,19.8318,,
4163,34882872,web,2019-11-26 01:49:46.368,2019-11-26 01:49:49.855,True,False,1,alb,11,tirana,41.3311,19.8318,,
4164,34882876,web,2019-11-26 01:49:46.394,2019-11-26 01:50:54.335,True,False,3,alb,11,tirana,41.3311,19.8318,,
4165,34882878,web,2019-11-26 01:49:46.406,2019-11-26 01:50:23.250,True,False,1,alb,11,tirana,41.3311,19.8318,,
4166,34882881,web,2019-11-26 01:49:46.424,2019-11-26 01:50:00.432,True,False,1,alb,11,tirana,41.3311,19.8318,,
4167,34881996,web,2019-11-26 01:49:46.470,2019-11-26 01:49:52.048,True,False,1,alb,11,tirana,41.3311,19.8318,,
4168,34881997,web,2019-11-26 01:49:46.476,2019-11-26 01:54:04.802,True,False,5,alb,11,tirana,41.3311,19.8318,,
4169,34881999,web,2019-11-26 01:49:46.485,2019-11-26 01:51:22.630,True,False,10,alb,11,tirana,41.3311,19.8318,,
4170,34882000,web,2019-11-26 01:49:46.491,2019-11-26 01:49:47.687,True,False,1,alb,11,tirana,41.3311,19.8318,,
4171,34882888,web,2019-11-26 01:49:46.533,2019-11-26 01:49:51.105,True,False,1,alb,11,tirana,41.3311,19.8318,,
4172,34882005,web,2019-11-26 01:49:46.586,2019-11-26 01:52:08.748,True,False,3,alb,11,tirana,41.3311,19.8318,,
4173,34882895,web,2019-11-26 01:49:46.603,2019-11-26 01:55:01.834,True,False,5,alb,11,tirana,41.3311,19.8318,,
4174,34882007,web,2019-11-26 01:49:46.635,2019-11-26 01:53:43.867,True,False,15,alb,11,tirana,41.3311,19.8318,,
4175,34882897,web,2019-11-26 01:49:46.639,2019-11-26 01:51:12.635,True,False,7,alb,11,tirana,41.3311,19.8318,,
4176,34882008,web,2019-11-26 01:49:46.647,2019-11-26 01:49:50.097,True,False,1,alb,11,tirana,41.3311,19.8318,,
4177,34882011,web,2019-11-26 01:49:46.680,2019-11-26 01:50:13.293,True,False,1,alb,11,tirana,41.3311,19.8318,,
4178,34882902,web,2019-11-26 01:49:46.684,2019-11-26 01:51:03.884,True,False,2,alb,11,tirana,41.3311,19.8318,,
4179,34882013,web,2019-11-26 01:49:46.708,2019-11-26 01:49:51.099,True,False,1,alb,11,tirana,41.3311,19.8318,,
4180,34882015,web,2019-11-26 01:49:46.721,2019-11-26 01:51:22.989,True,False,2,alb,11,tirana,41.3311,19.8318,,
4181,34882018,web,2019-11-26 01:49:46.751,2019-11-26 01:52:37.397,True,False,21,alb,11,tirana,41.3311,19.8318,,
4182,34882020,web,2019-11-26 01:49:46.758,2019-11-26 01:52:36.730,True,False,14,alb,11,tirana,41.3311,19.8318,,
4183,34882027,web,2019-11-26 01:49:46.832,2019-11-26 01:49:54.788,True,False,1,alb,11,tirana,41.3311,19.8318,,
4184,34882910,web,2019-11-26 01:49:46.849,2019-11-26 01:52:45.958,True,False,9,alb,11,tirana,41.3311,19.8318,,
4185,34882911,web,2019-11-26 01:49:46.853,2019-11-26 01:50:30.646,True,False,3,alb,11,tirana,41.3311,19.8318,,
4186,34882914,web,2019-11-26 01:49:46.870,2019-11-26 01:50:00.183,True,False,1,alb,11,tirana,41.3311,19.8318,,
4187,34882030,web,2019-11-26 01:49:46.875,2019-11-26 01:51:54.981,True,False,16,alb,11,tirana,41.3311,19.8318,,
4188,34882031,web,2019-11-26 01:49:46.912,2019-11-26 01:50:48.084,True,False,4,alb,11,tirana,41.3311,19.8318,,
4189,34882919,web,2019-11-26 01:49:46.954,2019-11-26 01:50:11.574,True,False,1,alb,12,vlore,40.472,19.4896,,
4190,34882034,web,2019-11-26 01:49:46.963,2019-11-26 01:49:48.793,True,False,1,alb,11,tirana,41.3311,19.8318,,
4191,34882035,web,2019-11-26 01:49:46.973,2019-11-26 01:52:26.345,True,False,15,alb,11,tirana,41.3311,19.8318,,
4192,34882920,web,2019-11-26 01:49:46.976,2019-11-26 01:54:43.146,True,False,11,alb,11,tirana,41.3311,19.8318,,
4193,34882036,web,2019-11-26 01:49:46.978,2019-11-26 01:49:50.176,True,False,1,alb,11,tirana,41.3311,19.8318,,
4194,34882037,web,2019-11-26 01:49:47.025,2019-11-26 01:51:01.802,True,False,1,alb,11,tirana,41.3311,19.8318,,
4195,34882925,web,2019-11-26 01:49:47.034,2019-11-26 01:49:59.930,True,False,1,alb,11,tirana,41.3311,19.8318,,
4196,34882929,web,2019-11-26 01:49:47.083,2019-11-26 01:49:57.547,True,False,1,alb,11,tirana,41.3311,19.8318,,
4197,34882043,web,2019-11-26 01:49:47.089,2019-11-26 02:21:50.226,True,False,21,alb,11,tirana,41.3311,19.8318,,
4198,34882930,web,2019-11-26 01:49:47.111,2019-11-26 01:50:45.000,True,False,1,mkd,85,skopje,42.0006,21.4663,,
4199,34882047,web,2019-11-26 01:49:47.127,2019-11-26 01:49:49.891,True,False,1,alb,11,tirana,41.3311,19.8318,,
4200,34882933,web,2019-11-26 01:49:47.140,2019-11-26 01:49:53.485,True,False,1,alb,11,tirana,41.3311,19.8318,,
4201,34882935,web,2019-11-26 01:49:47.155,2019-11-26 01:49:50.403,True,False,1,alb,11,tirana,41.3311,19.8318,,
4202,34882938,web,2019-11-26 01:49:47.184,2019-11-26 01:51:50.223,True,False,1,alb,11,tirana,41.3311,19.8318,,
4203,34882058,web,2019-11-26 01:49:47.233,2019-11-26 01:52:31.825,True,False,3,alb,11,tirana,41.3311,19.8318,,
4204,34882941,web,2019-11-26 01:49:47.237,2019-11-26 01:51:20.216,True,False,1,alb,11,tirana,41.3311,19.8318,,
4205,34882064,web,2019-11-26 01:49:47.344,2019-11-26 01:54:23.167,True,False,29,alb,11,tirana,41.3311,19.8318,,
4206,34882951,web,2019-11-26 01:49:47.345,2019-11-26 02:08:31.803,True,False,11,alb,11,tirana,41.3311,19.8318,,
4207,34882956,web,2019-11-26 01:49:47.385,2019-11-26 01:53:59.778,True,False,13,alb,11,tirana,41.3311,19.8318,,
4208,34882068,web,2019-11-26 01:49:47.428,2019-11-26 01:49:54.743,True,False,1,alb,11,tirana,41.3311,19.8318,,
4209,34882963,web,2019-11-26 01:49:47.434,2019-11-26 01:50:03.911,True,False,1,alb,11,tirana,41.3311,19.8318,,
4210,34882074,web,2019-11-26 01:49:47.507,2019-11-26 01:54:50.165,True,False,17,alb,11,tirana,41.3311,19.8318,,
4211,34882077,web,2019-11-26 01:49:47.525,2019-11-26 01:50:30.824,True,False,1,alb,11,tirana,41.3311,19.8318,,
4212,34882079,web,2019-11-26 01:49:47.547,2019-11-26 01:57:01.818,True,False,15,alb,11,tirana,41.3311,19.8318,,
4213,34882974,web,2019-11-26 01:49:47.633,2019-11-26 01:50:46.877,True,False,7,alb,11,tirana,41.3311,19.8318,,
4214,34882092,web,2019-11-26 01:49:47.656,2019-11-26 01:49:49.943,True,False,1,alb,11,tirana,41.3311,19.8318,,
4215,34882094,web,2019-11-26 01:49:47.681,2019-11-26 01:49:54.301,True,False,1,alb,11,tirana,41.3311,19.8318,,
4216,34882097,web,2019-11-26 01:49:47.703,2019-11-26 01:51:32.097,True,False,5,alb,11,tirana,41.3311,19.8318,,
4217,34882986,web,2019-11-26 01:49:47.787,2019-11-26 02:14:31.813,True,False,8,alb,11,tirana,41.3311,19.8318,,
4218,34882102,web,2019-11-26 01:49:47.787,2019-11-26 01:50:31.796,True,False,1,alb,11,tirana,41.3311,19.8318,,
4219,34882990,web,2019-11-26 01:49:47.826,2019-11-26 01:49:52.865,True,False,1,alb,11,tirana,41.3311,19.8318,,
4220,34882106,web,2019-11-26 01:49:47.832,2019-11-26 01:49:52.600,True,False,1,alb,11,tirana,41.3311,19.8318,,
4221,34882992,web,2019-11-26 01:49:47.847,2019-11-26 01:53:17.946,True,False,14,alb,11,tirana,41.3311,19.8318,,
4222,34882108,web,2019-11-26 01:49:47.891,2019-11-26 01:49:49.985,True,False,1,alb,11,tirana,41.3311,19.8318,,
4223,34882109,web,2019-11-26 01:49:47.897,2019-11-26 01:49:54.846,True,False,1,alb,11,tirana,41.3311,19.8318,,
4224,34882112,web,2019-11-26 01:49:47.912,2019-11-26 01:53:31.808,True,False,14,alb,11,tirana,41.3311,19.8318,,
4225,34882114,web,2019-11-26 01:49:47.971,2019-11-26 01:50:31.796,True,False,1,alb,11,tirana,41.3311,19.8318,,
4226,34883003,web,2019-11-26 01:49:48.036,2019-11-26 02:20:31.810,True,False,26,alb,11,tirana,41.3311,19.8318,,
4227,34883011,web,2019-11-26 01:49:48.151,2019-11-26 01:50:41.019,True,False,1,alb,11,tirana,41.3311,19.8318,,
4228,34882121,web,2019-11-26 01:49:48.175,2019-11-26 01:49:51.311,True,False,1,alb,11,tirana,41.3311,19.8318,,
4229,34882126,web,2019-11-26 01:49:48.213,2019-11-26 01:49:49.693,True,False,1,alb,11,tirana,41.3311,19.8318,,
4230,34883025,web,2019-11-26 01:49:48.284,2019-11-26 01:50:08.190,True,False,1,alb,11,tirana,41.3311,19.8318,,
4231,34882130,web,2019-11-26 01:49:48.295,2019-11-26 01:49:56.191,True,False,1,alb,11,tirana,41.3311,19.8318,,
4232,34882132,web,2019-11-26 01:49:48.297,2019-11-26 01:49:51.386,True,False,1,alb,11,tirana,41.3311,19.8318,,
4233,34883029,web,2019-11-26 01:49:48.299,2019-11-26 01:49:55.692,True,False,1,alb,11,tirana,41.3311,19.8318,,
4234,34883031,web,2019-11-26 01:49:48.332,2019-11-26 01:49:58.628,True,False,1,alb,11,tirana,41.3311,19.8318,,
4235,34882138,web,2019-11-26 01:49:48.333,2019-11-26 01:49:55.273,True,False,1,alb,11,tirana,41.3311,19.8318,,
4236,34882140,web,2019-11-26 01:49:48.339,2019-11-26 01:49:50.376,True,False,1,alb,11,tirana,41.3311,19.8318,,
4237,34883033,web,2019-11-26 01:49:48.381,2019-11-26 01:50:37.367,True,False,1,alb,11,tirana,41.3311,19.8318,,
4238,34883042,web,2019-11-26 01:49:48.445,2019-11-26 01:51:31.022,True,False,4,alb,11,tirana,41.3311,19.8318,,
4239,34883043,web,2019-11-26 01:49:48.450,2019-11-26 01:49:48.630,True,False,1,alb,11,tirana,41.3311,19.8318,,
4240,34883051,web,2019-11-26 01:49:48.530,2019-11-26 01:51:17.801,True,False,10,alb,11,tirana,41.3311,19.8318,,
4241,34883054,web,2019-11-26 01:49:48.569,2019-11-26 01:49:58.053,True,False,1,alb,11,tirana,41.3311,19.8318,,
4242,34883055,web,2019-11-26 01:49:48.578,2019-11-26 01:49:59.872,True,False,1,alb,11,tirana,41.3311,19.8318,,
4243,34882159,web,2019-11-26 01:49:48.592,2019-11-26 01:51:15.147,True,False,4,alb,11,tirana,41.3311,19.8318,,
4244,34882160,web,2019-11-26 01:49:48.617,2019-11-26 01:49:51.109,True,False,1,alb,11,tirana,41.3311,19.8318,,
4245,34883059,web,2019-11-26 01:49:48.625,2019-11-26 01:49:49.727,True,False,1,alb,11,tirana,41.3311,19.8318,,
4246,34882163,web,2019-11-26 01:49:48.643,2019-11-26 01:51:47.578,True,False,17,alb,11,tirana,41.3311,19.8318,,
4247,34882167,web,2019-11-26 01:49:48.692,2019-11-26 01:49:56.685,True,False,1,alb,11,tirana,41.3311,19.8318,,
4248,34882169,web,2019-11-26 01:49:48.753,2019-11-26 01:50:32.724,True,False,2,alb,11,tirana,41.3311,19.8318,,
4249,34883065,web,2019-11-26 01:49:48.757,2019-11-26 01:50:28.659,True,False,3,alb,11,tirana,41.3311,19.8318,,
4250,34883068,web,2019-11-26 01:49:48.790,2019-11-26 01:49:56.242,True,False,1,alb,04,fier,40.725094,19.55822,,
4251,34883072,web,2019-11-26 01:49:48.829,2019-11-26 01:53:04.870,True,False,7,alb,11,tirana,41.3311,19.8318,,
4252,34882173,web,2019-11-26 01:49:48.846,2019-11-26 01:49:56.101,True,False,1,alb,11,tirana,41.3311,19.8318,,
4253,34882174,web,2019-11-26 01:49:48.860,2019-11-26 01:50:05.333,True,False,1,alb,11,tirana,41.3311,19.8318,,
4254,34882177,web,2019-11-26 01:49:48.926,2019-11-26 01:54:01.800,True,False,7,alb,11,tirana,41.3311,19.8318,,
4255,34882180,web,2019-11-26 01:49:48.958,2019-11-26 01:54:53.898,True,False,12,alb,11,tirana,41.3311,19.8318,,
4256,34883078,web,2019-11-26 01:49:48.963,2019-11-26 01:56:23.504,True,False,20,alb,11,tirana,41.3311,19.8318,,
4257,34883083,web,2019-11-26 01:49:48.981,2019-11-26 01:50:01.781,True,False,1,alb,11,tirana,41.3311,19.8318,,
4258,34882186,web,2019-11-26 01:49:49.013,2019-11-26 01:49:54.980,True,False,1,alb,11,tirana,41.3311,19.8318,,
4259,34883088,web,2019-11-26 01:49:49.040,2019-11-26 01:50:03.365,True,False,1,alb,11,tirana,41.3311,19.8318,,
4260,34883090,web,2019-11-26 01:49:49.088,2019-11-26 01:49:55.503,True,False,1,alb,11,tirana,41.3311,19.8318,,
4261,34882192,web,2019-11-26 01:49:49.098,2019-11-26 01:49:51.830,True,False,1,alb,11,tirana,41.3311,19.8318,,
4262,34882194,web,2019-11-26 01:49:49.113,2019-11-26 03:01:20.142,True,False,43,alb,11,tirana,41.3311,19.8318,,
4263,34882196,web,2019-11-26 01:49:49.131,2019-11-26 01:55:07.203,True,False,18,alb,11,tirana,41.3311,19.8318,,
4264,34882200,web,2019-11-26 01:49:49.150,2019-11-26 01:49:59.302,True,False,1,alb,11,tirana,41.3311,19.8318,,
4265,34883095,web,2019-11-26 01:49:49.158,2019-11-26 01:50:05.250,True,False,1,alb,11,tirana,41.3311,19.8318,,
4266,34882202,web,2019-11-26 01:49:49.183,2019-11-26 01:53:37.494,True,False,6,alb,11,tirana,41.3311,19.8318,,
4267,34883099,web,2019-11-26 01:49:49.218,2019-11-26 01:50:04.574,True,False,1,alb,11,tirana,41.3311,19.8318,,
4268,34882206,web,2019-11-26 01:49:49.248,2019-11-26 01:49:56.604,True,False,1,alb,11,tirana,41.3311,19.8318,,
4269,34882207,web,2019-11-26 01:49:49.253,2019-11-26 02:15:45.612,True,False,54,alb,11,tirana,41.3311,19.8318,,
4270,34883104,web,2019-11-26 01:49:49.258,2019-11-26 01:55:18.296,True,False,17,alb,11,tirana,41.3311,19.8318,,
4271,34883107,web,2019-11-26 01:49:49.296,2019-11-26 01:50:26.654,True,False,1,alb,11,tirana,41.3311,19.8318,,
4272,34883110,web,2019-11-26 01:49:49.321,2019-11-26 01:49:53.989,True,False,1,alb,11,tirana,41.3311,19.8318,,
4273,34883116,web,2019-11-26 01:49:49.377,2019-11-26 01:50:04.535,True,False,1,alb,11,tirana,41.3311,19.8318,,
4274,34882214,web,2019-11-26 01:49:49.441,2019-11-26 01:51:20.600,True,False,9,alb,11,tirana,41.3311,19.8318,,
4275,34882215,web,2019-11-26 01:49:49.447,2019-11-26 02:04:46.950,True,False,46,alb,11,tirana,41.3311,19.8318,,
4276,34883122,web,2019-11-26 01:49:49.452,2019-11-26 01:49:50.628,True,False,1,alb,11,tirana,41.3311,19.8318,,
4277,34882219,web,2019-11-26 01:49:49.486,2019-11-26 01:49:58.019,True,False,1,alb,11,tirana,41.3311,19.8318,,
4278,34883130,web,2019-11-26 01:49:49.514,2019-11-26 01:49:54.955,True,False,1,alb,11,tirana,41.3311,19.8318,,
4279,34883132,web,2019-11-26 01:49:49.525,2019-11-26 01:50:05.811,True,False,1,alb,11,tirana,41.3311,19.8318,,
4280,34882229,web,2019-11-26 01:49:49.557,2019-11-26 01:54:50.240,True,False,12,alb,11,tirana,41.3311,19.8318,,
4281,34883134,web,2019-11-26 01:49:49.559,2019-11-26 01:50:22.522,True,False,1,alb,11,tirana,41.3311,19.8318,,
4282,34882230,web,2019-11-26 01:49:49.571,2019-11-26 01:58:33.387,True,False,8,mkd,85,skopje,42.0006,21.4663,,
4283,34883135,web,2019-11-26 01:49:49.591,2019-11-26 01:57:48.360,True,False,55,alb,11,tirana,41.3311,19.8318,,
4284,34883136,web,2019-11-26 01:49:49.593,2019-11-26 01:49:54.044,True,False,1,alb,11,tirana,41.3311,19.8318,,
4285,34883138,web,2019-11-26 01:49:49.611,2019-11-26 01:49:54.551,True,False,1,alb,11,tirana,41.3311,19.8318,,
4286,34883141,web,2019-11-26 01:49:49.668,2019-11-26 01:49:57.599,True,False,1,alb,11,tirana,41.3311,19.8318,,
4287,34883143,web,2019-11-26 01:49:49.683,2019-11-26 01:51:10.017,True,False,1,alb,11,tirana,41.3311,19.8318,,
4288,34882241,web,2019-11-26 01:49:49.690,2019-11-26 01:49:55.519,True,False,1,alb,11,tirana,41.3311,19.8318,,
4289,34882243,web,2019-11-26 01:49:49.761,2019-11-26 01:52:59.042,True,False,16,alb,11,tirana,41.3311,19.8318,,
4290,34883147,web,2019-11-26 01:49:49.853,2019-11-26 01:49:57.422,True,False,1,alb,11,tirana,41.3311,19.8318,,
4291,34882249,web,2019-11-26 01:49:49.861,2019-11-26 01:52:25.437,True,False,9,alb,11,tirana,41.3311,19.8318,,
4292,34883151,web,2019-11-26 01:49:49.896,2019-11-26 01:51:22.969,True,False,10,alb,11,tirana,41.3311,19.8318,,
4293,34882256,web,2019-11-26 01:49:49.939,2019-11-26 01:49:52.999,True,False,1,alb,11,tirana,41.3311,19.8318,,
4294,34882258,web,2019-11-26 01:49:49.950,2019-11-26 01:49:55.674,True,False,1,alb,11,tirana,41.3311,19.8318,,
4295,34883157,web,2019-11-26 01:49:49.996,2019-11-26 01:49:54.693,True,False,1,alb,11,tirana,41.3311,19.8318,,
4296,34882266,web,2019-11-26 01:49:50.009,2019-11-26 01:55:20.223,True,False,16,alb,11,tirana,41.3311,19.8318,,
4297,34883159,web,2019-11-26 01:49:50.023,2019-11-26 01:54:50.220,True,False,19,alb,11,tirana,41.3311,19.8318,,
4298,34883161,web,2019-11-26 01:49:50.040,2019-11-26 01:50:04.293,True,False,1,alb,11,tirana,41.3311,19.8318,,
4299,34882269,web,2019-11-26 01:49:50.069,2019-11-26 01:49:58.056,True,False,1,alb,11,tirana,41.3311,19.8318,,
4300,34882270,web,2019-11-26 01:49:50.097,2019-11-26 01:50:01.132,True,False,1,alb,11,tirana,41.3311,19.8318,,
4301,34883165,web,2019-11-26 01:49:50.140,2019-11-26 01:52:58.095,True,False,8,alb,11,tirana,41.3311,19.8318,,
4302,34882275,web,2019-11-26 01:49:50.184,2019-11-26 01:54:05.156,True,False,3,alb,11,tirana,41.3311,19.8318,,
4303,34882276,web,2019-11-26 01:49:50.190,2019-11-26 01:49:53.794,True,False,1,alb,11,tirana,41.3311,19.8318,,
4304,34883169,web,2019-11-26 01:49:50.302,2019-11-26 01:49:52.047,True,False,1,alb,11,tirana,41.3311,19.8318,,
4305,34883173,web,2019-11-26 01:49:50.326,2019-11-26 01:49:51.870,True,False,1,alb,11,tirana,41.3311,19.8318,,
4306,34883177,web,2019-11-26 01:49:50.372,2019-11-26 01:49:52.509,True,False,1,alb,11,tirana,41.3311,19.8318,,
4307,34883181,web,2019-11-26 01:49:50.432,2019-11-26 01:50:27.796,True,False,1,alb,11,tirana,41.3311,19.8318,,
4308,34883184,web,2019-11-26 01:49:50.466,2019-11-26 01:50:11.052,True,False,1,alb,11,tirana,41.3311,19.8318,,
4309,34882294,web,2019-11-26 01:49:50.531,2019-11-26 02:57:01.860,True,False,15,alb,11,tirana,41.3311,19.8318,,
4310,34882296,web,2019-11-26 01:49:50.547,2019-11-26 01:49:53.875,True,False,1,alb,11,tirana,41.3311,19.8318,,
4311,34882297,web,2019-11-26 01:49:50.548,2019-11-26 01:50:03.922,True,False,1,alb,11,tirana,41.3311,19.8318,,
4312,34883190,web,2019-11-26 01:49:50.568,2019-11-26 01:50:05.458,True,False,1,alb,11,tirana,41.3311,19.8318,,
4313,34883191,web,2019-11-26 01:49:50.577,2019-11-26 01:52:51.702,True,False,5,alb,11,tirana,41.3311,19.8318,,
4314,34882300,web,2019-11-26 01:49:50.579,2019-11-26 02:04:31.804,True,False,5,alb,11,tirana,41.3311,19.8318,,
4316,34883195,web,2019-11-26 01:49:50.625,2019-11-26 01:49:59.826,True,False,1,alb,11,tirana,41.3311,19.8318,,
4317,34882309,web,2019-11-26 01:49:50.757,2019-11-26 02:30:32.358,True,False,11,alb,11,tirana,41.3311,19.8318,,
4318,34882311,web,2019-11-26 01:49:50.790,2019-11-26 01:49:52.445,True,False,1,alb,11,tirana,41.3311,19.8318,,
4319,34883212,web,2019-11-26 01:49:50.851,2019-11-26 01:49:54.562,True,False,1,alb,11,tirana,41.3311,19.8318,,
4320,34883213,web,2019-11-26 01:49:50.865,2019-11-26 01:49:57.888,True,False,1,alb,11,tirana,41.3311,19.8318,,
4321,34883216,web,2019-11-26 01:49:50.886,2019-11-26 01:50:05.879,True,False,1,alb,11,tirana,41.3311,19.8318,,
4322,34882316,web,2019-11-26 01:49:50.906,2019-11-26 01:59:49.088,True,False,8,alb,11,tirana,41.3311,19.8318,,
4323,34882321,web,2019-11-26 01:49:50.938,2019-11-26 01:50:01.201,True,False,1,alb,11,tirana,41.3311,19.8318,,
4324,34882322,web,2019-11-26 01:49:50.959,2019-11-26 01:51:17.866,True,False,6,alb,11,tirana,41.3311,19.8318,,
4325,34882325,web,2019-11-26 01:49:50.994,2019-11-26 01:49:56.021,True,False,1,alb,11,tirana,41.3311,19.8318,,
4326,34882331,web,2019-11-26 01:49:51.064,2019-11-26 02:01:38.828,True,False,34,alb,11,tirana,41.3311,19.8318,,
4327,34883230,web,2019-11-26 01:49:51.102,2019-11-26 01:53:32.325,True,False,22,alb,11,tirana,41.3311,19.8318,,
4328,34882338,web,2019-11-26 01:49:51.167,2019-11-26 01:49:56.584,True,False,1,alb,11,tirana,41.3311,19.8318,,
4329,34882341,web,2019-11-26 01:49:51.198,2019-11-26 01:50:02.092,True,False,1,alb,11,tirana,41.3311,19.8318,,
4330,34882342,web,2019-11-26 01:49:51.206,2019-11-26 01:49:57.146,True,False,1,alb,11,tirana,41.3311,19.8318,,
4331,34882346,web,2019-11-26 01:49:51.238,2019-11-26 01:51:31.803,True,False,7,alb,11,tirana,41.3311,19.8318,,
4332,34883242,web,2019-11-26 01:49:51.251,2019-11-26 02:11:41.205,True,False,64,alb,11,tirana,41.3311,19.8318,,
4333,34883244,web,2019-11-26 01:49:51.274,2019-11-26 01:54:50.239,True,False,22,alb,11,tirana,41.3311,19.8318,,
4334,34883246,web,2019-11-26 01:49:51.294,2019-11-26 02:14:31.813,True,False,4,alb,11,tirana,41.3311,19.8318,,
4335,34883250,web,2019-11-26 01:49:51.309,2019-11-26 01:50:50.207,True,False,1,alb,11,tirana,41.3311,19.8318,,
4336,34882352,web,2019-11-26 01:49:51.312,2019-11-26 01:52:03.643,True,False,1,alb,11,tirana,41.3311,19.8318,,
4337,34883252,web,2019-11-26 01:49:51.314,2019-11-26 01:50:00.255,True,False,1,alb,11,tirana,41.3311,19.8318,,
4338,34883255,web,2019-11-26 01:49:51.323,2019-11-26 01:50:01.828,True,False,1,alb,11,tirana,41.3311,19.8318,,
